file,timestamp,view,background,threshold,n_det,omega_count,omega_score,flags,note
cap_000907,2026-09-11T15:05:46.875,horizontal,,,0,9,0.9333,YOLO-omega,
cap_000908,2026-09-11T15:05:46.962,horizontal,,,0,9,0.9302,YOLO-omega,
cap_000909,2026-09-11T15:05:47.089,horizontal,,,0,9,0.9250,YOLO-omega,
cap_000910,2026-09-11T15:05:47.181,horizontal,,,0,9,0.9246,YOLO-omega,
cap_000911,2026-09-11T15:05:47.334,horizontal,,,0,9,0.9346,YOLO-omega,
cap_000912,2026-09-11T15:05:47.434,horizontal,,,0,9,0.9340,YOLO-omega,
cap_000913,2026-09-11T15:05:47.541,horizontal,,,0,10,0.9321,YOLO-omega,
cap_000914,2026-09-11T15:05:47.666,horizontal,,,0,9,0.9272,YOLO-omega,
cap_000915,2026-09-11T15:05:47.772,horizontal,,,0,10,0.9340,YOLO-omega,
cap_000916,2026-09-11T15:05:47.889,horizontal,,,0,9,0.9225,YOLO-omega,
cap_000917,2026-09-11T15:05:48.009,horizontal,,,0,10,0.9150,YOLO-omega,
cap_000918,2026-09-11T15:05:48.118,horizontal,,,0,9,0.9207,YOLO-omega,
cap_000919,2026-09-11T15:05:48.207,horizontal,,,0,8,0.9163,YOLO-omega,
cap_000920,2026-09-11T15:05:48.333,horizontal,,,0,8,0.9140,YOLO-omega,
cap_000921,2026-09-11T15:05:48.465,horizontal,,,0,8,0.9145,YOLO-omega,
cap_000922,2026-09-11T15:05:48.554,horizontal,,,0,8,0.9145,YOLO-omega,
cap_000923,2026-09-11T15:05:48.685,horizontal,,,0,10,0.9114,YOLO-omega,
cap_000924,2026-09-11T15:05:48.783,horizontal,,,0,9,0.9254,YOLO-omega,
cap_000925,2026-09-11T15:05:48.907,horizontal,,,0,9,0.9202,YOLO-omega,
cap_000926,2026-09-11T15:05:49.004,horizontal,,,0,7,0.9270,YOLO-omega,
cap_000927,2026-09-11T15:05:49.130,horizontal,,,0,8,0.9288,YOLO-omega,
cap_000928,2026-09-11T15:05:49.226,horizontal,,,0,9,0.9292,YOLO-omega,
cap_000929,2026-09-11T15:05:49.353,horizontal,,,0,9,0.9299,YOLO-omega,
cap_000930,2026-09-11T15:05:49.480,horizontal,,,0,9,0.9350,YOLO-omega,
cap_000931,2026-09-11T15:05:49.576,horizontal,,,0,9,0.9348,YOLO-omega,
cap_000932,2026-09-11T15:05:49.703,horizontal,,,0,8,0.9402,YOLO-omega,
cap_000933,2026-09-11T15:05:49.799,horizontal,,,0,10,0.9198,YOLO-omega,
cap_000934,2026-09-11T15:05:49.931,horizontal,,,0,8,0.9209,YOLO-omega,
cap_000935,2026-09-11T15:05:50.026,horizontal,,,0,7,0.9157,YOLO-omega,
cap_000936,2026-09-11T15:05:50.163,horizontal,,,0,7,0.9190,YOLO-omega,
cap_000937,2026-09-11T15:05:50.287,horizontal,,,0,8,0.9234,YOLO-omega,
cap_000938,2026-09-11T15:05:50.385,horizontal,,,0,9,0.9341,YOLO-omega,
cap_000939,2026-09-11T15:05:50.513,horizontal,,,0,8,0.9306,YOLO-omega,
cap_000940,2026-09-11T15:05:50.612,horizontal,,,0,8,0.9433,YOLO-omega,
cap_000941,2026-09-11T15:05:50.746,horizontal,,,0,10,0.9467,YOLO-omega,
cap_000942,2026-09-11T15:05:50.836,horizontal,,,0,10,0.9369,YOLO-omega,
cap_000943,2026-09-11T15:05:50.972,horizontal,,,0,9,0.9353,YOLO-omega,
cap_000944,2026-09-11T15:05:51.070,horizontal,,,0,10,0.9339,YOLO-omega,
cap_000945,2026-09-11T15:05:51.189,horizontal,,,0,9,0.9456,YOLO-omega,
cap_000946,2026-09-11T15:05:51.315,horizontal,,,0,9,0.9401,YOLO-omega,
cap_000947,2026-09-11T15:05:51.412,horizontal,,,0,9,0.9368,YOLO-omega,
cap_000948,2026-09-11T15:05:51.537,horizontal,,,0,8,0.9382,YOLO-omega,
cap_000949,2026-09-11T15:05:51.633,horizontal,,,0,9,0.9317,YOLO-omega,
cap_000950,2026-09-11T15:05:51.755,horizontal,,,0,7,0.9278,YOLO-omega,
cap_000951,2026-09-11T15:05:51.860,horizontal,,,0,7,0.9324,YOLO-omega,
cap_000952,2026-09-11T15:05:51.987,horizontal,,,0,6,0.9334,YOLO-omega,
cap_000953,2026-09-11T15:05:52.097,horizontal,,,0,6,0.9386,YOLO-omega,
cap_000954,2026-09-11T15:05:52.208,horizontal,,,0,7,0.9287,YOLO-omega,
cap_000955,2026-09-11T15:05:52.336,horizontal,,,0,6,0.9306,YOLO-omega,
cap_000956,2026-09-11T15:05:52.428,horizontal,,,0,6,0.9333,YOLO-omega,
cap_000957,2026-09-11T15:05:52.561,horizontal,,,0,9,0.9337,YOLO-omega,
cap_000958,2026-09-11T15:05:52.656,horizontal,,,0,7,0.9195,YOLO-omega,
cap_000959,2026-09-11T15:05:52.793,horizontal,,,0,8,0.9229,YOLO-omega,
cap_000960,2026-09-11T15:05:52.886,horizontal,,,0,7,0.9288,YOLO-omega,
cap_000961,2026-09-11T15:05:53.016,horizontal,,,0,7,0.9278,YOLO-omega,
cap_000962,2026-09-11T15:05:53.136,horizontal,,,0,5,0.9248,YOLO-omega,
cap_000963,2026-09-11T15:05:53.233,horizontal,,,0,7,0.9279,YOLO-omega,
cap_000964,2026-09-11T15:05:53.366,horizontal,,,0,7,0.9433,YOLO-omega,
cap_000965,2026-09-11T15:05:53.504,horizontal,,,0,9,0.9396,YOLO-omega,
cap_000966,2026-09-11T15:05:53.593,horizontal,,,0,9,0.9382,YOLO-omega,
cap_000967,2026-09-11T15:05:53.681,horizontal,,,0,9,0.9417,YOLO-omega,
cap_000968,2026-09-11T15:05:53.809,horizontal,,,0,11,0.9349,YOLO-omega,
cap_000969,2026-09-11T15:05:53.902,horizontal,,,0,10,0.9312,YOLO-omega,
cap_000970,2026-09-11T15:05:54.044,horizontal,,,0,10,0.9244,YOLO-omega,
cap_000971,2026-09-11T15:05:54.168,horizontal,,,0,10,0.9259,YOLO-omega,
cap_000972,2026-09-11T15:05:54.264,horizontal,,,0,10,0.9325,YOLO-omega,
cap_000973,2026-09-11T15:05:54.384,horizontal,,,0,10,0.9335,YOLO-omega,
cap_000974,2026-09-11T15:05:54.480,horizontal,,,0,10,0.9315,YOLO-omega,
cap_000975,2026-09-11T15:05:54.609,horizontal,,,0,8,0.9261,YOLO-omega,
cap_000976,2026-09-11T15:05:54.704,horizontal,,,0,8,0.9268,YOLO-omega,
cap_000977,2026-09-11T15:05:54.836,horizontal,,,0,8,0.9254,YOLO-omega,
