frame,event,id,x,y,cause,near_track,near_dist,near_misses,ghost_id,ghost_dist,ghost_age,n_within_2gate,n_dets,n_tracks
15194,birth,78,17.9,57.2,genuine,,,,,,,0,1,1
15207,death,78,17.3,57.7,age14_hits4,,,,,,,,0,1
15209,recover,78,17.0,57.7,hidden2f,,,,,,2,,1,0
15223,death,78,18.3,56.6,age15_hits4,,,,,,,,0,1
15252,recover,78,18.0,57.2,hidden29f,,,,,,29,,1,0
15272,death,78,18.0,57.9,age21_hits5,,,,,,,,0,1
15320,recover,78,17.0,57.6,hidden48f,,,,,,48,,1,0
15337,death,78,17.6,57.3,age18_hits4,,,,,,,,0,1
15365,recover,78,16.9,57.7,hidden28f,,,,,,28,,1,0
15374,death,78,16.9,57.7,age10_hits1,,,,,,,,0,1
15398,birth,78,16.9,57.6,returning_reid,,,,78,0.1,24,0,1,1
15409,death,78,21.5,56.5,age12_hits2,,,,,,,,0,1
15414,recover,78,17.4,57.5,hidden5f,,,,,,5,,1,0
15423,death,78,17.4,57.5,age10_hits1,,,,,,,,0,1
15441,birth,78,18.0,57.3,returning_reid,,,,78,0.6,18,0,1,1
15455,death,78,18.5,57.0,age15_hits3,,,,,,,,0,1
15468,recover,78,17.7,57.5,hidden13f,,,,,,13,,1,0
15484,death,78,18.3,56.6,age17_hits5,,,,,,,,0,1
15501,recover,78,17.7,57.5,hidden17f,,,,,,17,,1,0
15510,death,78,17.7,57.5,age10_hits1,,,,,,,,0,1
15521,birth,78,18.0,57.3,returning_reid,,,,78,0.3,11,0,1,1
15530,death,78,18.0,57.3,age10_hits1,,,,,,,,0,1
15531,birth,78,18.3,57.2,returning_reid,,,,78,0.4,1,0,1,1
15569,death,78,19.0,57.2,age39_hits21,,,,,,,,0,1
15570,recover,78,18.0,57.3,hidden1f,,,,,,1,,1,0
15580,death,78,18.1,57.0,age11_hits2,,,,,,,,0,1
15590,recover,78,17.6,57.6,hidden10f,,,,,,10,,1,0
15599,death,78,17.6,57.6,age10_hits1,,,,,,,,0,1
15619,birth,78,18.1,57.3,returning_reid,,,,78,0.4,39,0,1,1
15628,death,78,18.1,57.3,age10_hits1,,,,,,,,0,1
15657,birth,78,17.8,57.2,returning_reid,,,,78,0.3,29,0,1,1
15673,death,78,16.7,58.5,age17_hits5,,,,,,,,0,1
15706,recover,78,18.2,57.2,hidden33f,,,,,,33,,1,0
15720,death,78,17.4,58.0,age15_hits6,,,,,,,,0,1
15738,recover,78,18.0,57.1,hidden18f,,,,,,18,,1,0
15762,death,78,19.9,56.4,age25_hits8,,,,,,,,0,1
15764,recover,78,17.9,57.4,hidden2f,,,,,,2,,1,0
15779,death,78,20.2,57.3,age16_hits4,,,,,,,,0,1
15877,recover,78,17.9,57.3,hidden98f,,,,,,98,,1,0
15886,death,78,17.9,57.3,age10_hits1,,,,,,,,0,1
15915,birth,78,17.5,57.5,returning_reid,,,,78,0.4,29,0,1,1
15929,death,78,17.2,57.4,age15_hits4,,,,,,,,0,1
15952,recover,78,18.1,57.3,hidden23f,,,,,,23,,1,0
15961,death,78,18.1,57.3,age10_hits1,,,,,,,,0,1
16012,birth,79,18.2,57.2,genuine,,,,,,,0,1,1
16048,death,79,17.9,57.1,age37_hits19,,,,,,,,0,1
16079,recover,79,18.0,57.3,hidden31f,,,,,,31,,1,0
16096,death,79,17.3,57.1,age18_hits2,,,,,,,,0,1
16146,recover,79,18.4,57.0,hidden50f,,,,,,50,,1,0
16156,death,79,17.4,59.1,age11_hits2,,,,,,,,0,1
16158,recover,79,17.7,57.3,hidden2f,,,,,,2,,1,0
16173,death,79,19.8,55.8,age16_hits6,,,,,,,,0,1
16180,recover,79,18.5,57.2,hidden7f,,,,,,7,,1,0
16201,death,79,17.0,58.2,age22_hits7,,,,,,,,0,1
16202,recover,79,18.0,57.5,hidden1f,,,,,,1,,1,0
16211,death,79,18.0,57.5,age10_hits1,,,,,,,,0,1
16259,birth,80,16.9,57.5,genuine,,,,,,,0,1,1
16268,death,80,16.9,57.5,age10_hits1,,,,,,,,0,1
16802,decay,,,,unverified surplus,,,,,,,,,0
17152,birth,81,19.2,57.5,genuine,,,,,,,0,1,1
17161,death,81,19.2,57.5,age10_hits1,,,,,,,,0,1
17339,birth,82,17.9,57.5,genuine,,,,,,,0,1,1
17350,death,82,17.6,58.8,age12_hits2,,,,,,,,0,1
17630,recover,82,18.6,57.2,hidden280f,,,,,,280,,1,0
17639,death,82,18.6,57.2,age10_hits1,,,,,,,,0,1
17694,birth,83,17.8,57.4,genuine,,,,,,,0,1,1
17704,death,83,20.0,56.5,age11_hits2,,,,,,,,0,1
17734,recover,83,18.4,57.5,hidden30f,,,,,,30,,1,0
17748,death,83,18.8,56.9,age15_hits6,,,,,,,,0,1
17847,recover,83,17.4,57.2,hidden99f,,,,,,99,,1,0
17856,death,83,17.4,57.2,age10_hits1,,,,,,,,0,1
17858,birth,83,17.9,57.6,returning_reid,,,,83,0.6,2,0,1,1
17883,death,83,16.8,58.1,age26_hits8,,,,,,,,0,1
17887,recover,83,17.5,57.5,hidden4f,,,,,,4,,1,0
17903,death,83,17.9,57.6,age17_hits2,,,,,,,,0,1
18061,recover,83,18.1,57.6,hidden158f,,,,,,158,,1,0
18089,death,83,16.7,57.6,age29_hits10,,,,,,,,0,1
18092,recover,83,17.5,57.6,hidden3f,,,,,,3,,1,0
18101,death,83,17.5,57.6,age10_hits1,,,,,,,,0,1
18128,birth,83,17.8,57.6,returning_reid,,,,83,0.2,27,0,1,1
18145,death,83,16.4,57.7,age18_hits5,,,,,,,,0,1
18154,recover,83,18.1,57.2,hidden9f,,,,,,9,,1,0
18163,death,83,18.1,57.2,age10_hits1,,,,,,,,0,1
18167,birth,83,18.0,57.5,returning_reid,,,,83,0.2,4,0,1,1
18190,death,83,18.8,57.8,age24_hits13,,,,,,,,0,1
18192,recover,83,17.8,57.5,hidden2f,,,,,,2,,1,0
18201,death,83,17.8,57.5,age10_hits1,,,,,,,,0,1
18213,birth,83,17.7,57.3,returning_reid,,,,83,0.2,12,0,1,1
18232,death,83,19.4,57.6,age20_hits3,,,,,,,,0,1
18262,recover,83,17.9,57.6,hidden30f,,,,,,30,,1,0
18271,death,83,17.9,57.6,age10_hits1,,,,,,,,0,1
18345,birth,84,17.9,57.6,genuine,,,,,,,0,1,1
18362,death,84,17.8,59.3,age18_hits8,,,,,,,,0,1
18378,recover,84,17.0,57.6,hidden16f,,,,,,16,,1,0
18387,death,84,17.0,57.6,age10_hits1,,,,,,,,0,1
18398,birth,84,17.9,57.5,returning_reid,,,,84,0.9,11,0,1,1
18416,death,84,19.5,57.6,age19_hits6,,,,,,,,0,1
18459,recover,84,17.5,57.5,hidden43f,,,,,,43,,1,0
18477,death,84,17.7,57.7,age19_hits2,,,,,,,,0,1
18494,recover,84,17.8,57.6,hidden17f,,,,,,17,,1,0
18505,death,84,16.8,57.1,age12_hits3,,,,,,,,0,1
18667,recover,84,18.3,57.1,hidden162f,,,,,,162,,1,0
18678,death,84,17.5,56.6,age12_hits2,,,,,,,,0,1
18683,recover,84,17.9,57.5,hidden5f,,,,,,5,,1,0
18694,death,84,19.9,57.0,age12_hits3,,,,,,,,0,1
18702,recover,84,17.8,57.4,hidden8f,,,,,,8,,1,0
18720,death,84,18.1,57.6,age19_hits9,,,,,,,,0,1
18725,recover,84,18.7,57.1,hidden5f,,,,,,5,,1,0
18737,death,84,20.5,57.0,age13_hits2,,,,,,,,0,1
18749,recover,84,18.0,57.4,hidden12f,,,,,,12,,1,0
18774,death,84,18.7,57.6,age26_hits4,,,,,,,,0,1
18779,recover,84,18.4,57.4,hidden5f,,,,,,5,,1,0
18813,death,84,17.0,57.8,age35_hits15,,,,,,,,0,1
18892,recover,84,18.6,57.2,hidden79f,,,,,,79,,1,0
18901,death,84,18.6,57.2,age10_hits1,,,,,,,,0,1
18941,birth,84,17.7,57.4,returning_reid,,,,84,0.9,40,0,1,1
18964,death,84,18.2,56.6,age24_hits7,,,,,,,,0,1
19001,recover,84,18.1,57.0,hidden37f,,,,,,37,,1,0
19012,death,84,18.3,57.4,age12_hits3,,,,,,,,0,1
19018,recover,84,17.9,57.4,hidden6f,,,,,,6,,1,0
19083,death,84,18.5,57.3,age66_hits32,,,,,,,,0,1
19085,recover,84,18.1,57.4,hidden2f,,,,,,2,,1,0
19094,death,84,18.1,57.4,age10_hits1,,,,,,,,0,1
19096,birth,84,18.0,57.4,returning_reid,,,,84,0.1,2,0,1,1
19166,death,84,17.9,57.5,age71_hits33,,,,,,,,0,1
19172,recover,84,17.7,57.3,hidden6f,,,,,,6,,1,0
19327,birth,85,157.6,35.2,genuine,84,141.3,0,,,,0,2,2
19336,death,85,157.6,35.2,age10_hits1,,,,,,,,1,2
19441,death,84,18.1,57.7,age270_hits205,,,,,,,,0,1
19463,recover,84,16.9,57.5,hidden22f,,,,,,22,,1,0
19472,death,84,16.9,57.5,age10_hits1,,,,,,,,0,1
20063,decay,,,,unverified surplus,,,,,,,,,0
20245,birth,86,16.0,57.6,genuine,,,,,,,0,1,1
20265,death,86,17.0,57.6,age21_hits6,,,,,,,,0,1
20616,giveup,86,17.0,57.6,timeout351f,,,,,,351,,0,0
20674,birth,87,15.8,57.5,genuine,,,,,,,0,1,1
20683,death,87,15.8,57.5,age10_hits1,,,,,,,,0,1
20926,birth,88,16.2,57.9,genuine,,,,,,,0,1,1
20936,death,88,15.6,57.4,age11_hits2,,,,,,,,0,1
20958,recover,88,15.7,57.7,hidden22f,,,,,,22,,1,0
20985,death,88,15.4,57.7,age28_hits7,,,,,,,,0,1
21008,recover,88,16.3,57.6,hidden23f,,,,,,23,,1,0
21017,death,88,16.3,57.6,age10_hits1,,,,,,,,0,1
21081,birth,89,156.7,33.7,genuine,,,,,,,0,1,1
21098,exit,89,157.3,39.7,exit,,,,,,,,0,1
21098,death,89,157.3,39.7,age18_hits7,,,,,,,,0,1
21595,birth,90,16.3,57.6,genuine,,,,,,,0,1,1
21605,death,90,14.7,57.9,age11_hits2,,,,,,,,0,1
21631,recover,90,15.9,57.5,hidden26f,,,,,,26,,1,0
21640,death,90,15.9,57.5,age10_hits1,,,,,,,,0,1
21666,birth,90,16.4,57.4,returning_reid,,,,90,0.5,26,0,1,1
21685,death,90,16.0,57.1,age20_hits7,,,,,,,,0,1
21699,recover,90,16.2,57.4,hidden14f,,,,,,14,,1,0
21713,death,90,17.5,57.5,age15_hits3,,,,,,,,0,1
21739,recover,90,16.0,57.5,hidden26f,,,,,,26,,1,0
21748,death,90,16.0,57.5,age10_hits1,,,,,,,,0,1
21787,birth,90,16.4,57.2,returning_reid,,,,90,0.5,39,0,1,1
21799,death,90,16.3,57.4,age13_hits2,,,,,,,,0,1
21818,recover,90,16.3,57.5,hidden19f,,,,,,19,,1,0
21843,death,90,14.9,57.1,age26_hits15,,,,,,,,0,1
21854,recover,90,16.4,57.6,hidden11f,,,,,,11,,1,0
21879,death,90,16.9,57.9,age26_hits13,,,,,,,,0,1
21880,recover,90,16.3,57.3,hidden1f,,,,,,1,,1,0
21898,death,90,14.9,56.8,age19_hits10,,,,,,,,0,1
21904,recover,90,15.7,57.6,hidden6f,,,,,,6,,1,0
21953,birth,91,155.2,33.5,genuine,90,141.5,0,,,,0,2,2
21967,death,90,18.3,56.4,age64_hits37,,,,,,,,0,2
21981,exit,91,160.4,41.0,exit,,,,,,,,0,1
21981,death,91,160.4,41.0,age29_hits10,,,,,,,,0,1
21983,recover,90,16.5,57.6,hidden16f,,,,,,16,,1,0
22027,death,90,16.6,57.3,age45_hits26,,,,,,,,0,1
22029,birth,92,154.9,111.7,genuine,,,,90,148.6,2,0,1,1
22042,exit,92,154.1,124.5,exit,,,,,,,,0,1
22042,death,92,154.1,124.5,age14_hits4,,,,,,,,0,1
22044,recover,90,16.0,57.6,hidden17f,,,,,,17,,1,0
22057,birth,92,150.8,112.0,returning_reid,90,145.1,3,92,12.9,15,0,1,2
22067,death,90,15.3,58.1,age24_hits12,,,,,,,,1,2
22178,exit,92,84.7,114.2,exit,,,,,,,,0,1
22178,death,92,84.7,114.2,age122_hits105,,,,,,,,0,1
22202,birth,92,77.5,113.3,returning_reid,,,,92,7.2,24,0,1,1
22215,recover,90,16.4,57.4,hidden148f,,,,,,148,,1,1
22219,exit,92,78.7,113.8,exit,,,,,,,,0,2
22219,death,92,78.7,113.8,age18_hits9,,,,,,,,0,2
22227,death,90,14.8,58.0,age13_hits3,,,,,,,,0,1
22228,recover,90,16.0,57.8,hidden1f,,,,,,1,,1,0
22243,death,90,15.8,57.8,age16_hits7,,,,,,,,0,1
22277,recover,90,15.7,57.9,hidden34f,,,,,,34,,1,0
22286,death,90,15.7,57.9,age10_hits1,,,,,,,,0,1
22294,birth,90,15.9,57.3,returning_reid,,,,90,0.6,8,0,1,1
22312,death,90,16.5,58.6,age19_hits5,,,,,,,,0,1
22313,recover,90,16.0,57.8,hidden1f,,,,,,1,,1,0
22322,death,90,16.0,57.8,age10_hits1,,,,,,,,0,1
22327,birth,90,16.0,57.6,returning_reid,,,,90,0.2,5,0,1,1
22341,birth,93,80.4,113.0,gate_miss,90,84.9,1,90,83.9,29,0,1,2
22349,death,90,15.9,57.5,age23_hits8,,,,,,,,1,2
22359,exit,93,91.5,118.3,exit,,,,,,,,0,1
22359,death,93,91.5,118.3,age19_hits6,,,,,,,,0,1
22367,recover,90,15.7,57.5,hidden18f,,,,,,18,,1,0
22379,death,90,15.7,57.8,age13_hits4,,,,,,,,0,1
22416,recover,90,16.0,57.5,hidden37f,,,,,,37,,1,0
22426,death,90,16.7,56.5,age11_hits2,,,,,,,,0,1
22431,birth,94,88.0,114.9,genuine,,,,90,92.2,5,0,1,1
22435,recover,90,16.4,57.6,hidden9f,,,,,,9,,1,1
22440,death,94,88.0,114.9,age10_hits1,,,,,,,,0,2
22455,death,90,16.5,57.0,age21_hits4,,,,,,,,0,1
22456,birth,94,88.0,114.7,returning_reid,,,,94,0.3,16,0,1,1
22462,recover,90,16.0,57.5,hidden7f,,,,,,7,,1,1
22465,death,94,88.0,114.7,age10_hits1,,,,,,,,0,2
22471,death,90,16.0,57.5,age10_hits1,,,,,,,,0,1
22476,birth,90,15.6,57.3,returning_reid,,,,90,0.4,5,0,1,1
22486,death,90,16.4,57.3,age11_hits2,,,,,,,,0,1
22502,birth,94,87.4,115.2,returning_reid,,,,94,0.8,37,0,1,1
22513,recover,90,16.1,57.6,hidden27f,,,,,,27,,2,1
22522,exit,94,88.7,115.0,exit,,,,,,,,0,2
22522,death,94,88.7,115.0,age21_hits7,,,,,,,,0,2
22539,death,90,16.5,57.7,age27_hits14,,,,,,,,0,1
22553,recover,90,15.5,57.6,hidden14f,,,,,,14,,1,0
22576,death,90,15.6,58.0,age24_hits4,,,,,,,,0,1
22590,recover,90,16.6,57.8,hidden14f,,,,,,14,,1,0
22599,death,90,16.6,57.8,age10_hits1,,,,,,,,0,1
22611,birth,90,16.2,57.5,returning_reid,,,,90,0.5,12,0,1,1
22620,death,90,16.2,57.5,age10_hits1,,,,,,,,0,1
22628,birth,95,91.1,113.2,genuine,,,,90,93.3,8,0,1,1
22641,exit,95,91.3,113.7,exit,,,,,,,,0,1
22641,death,95,91.3,113.7,age14_hits5,,,,,,,,0,1
22642,birth,95,91.4,113.3,returning_reid,,,,95,0.4,1,0,1,1
22651,death,95,91.4,113.3,age10_hits1,,,,,,,,0,1
22670,birth,95,83.4,113.5,returning_reid,,,,95,8.0,19,0,1,1
22781,exit,95,74.0,112.9,exit,,,,,,,,0,1
22781,death,95,74.0,112.9,age112_hits94,,,,,,,,0,1
22826,birth,95,77.5,113.4,returning_reid,,,,95,3.5,45,0,1,1
22859,exit,95,63.7,111.8,exit,,,,,,,,0,1
22859,death,95,63.7,111.8,age34_hits23,,,,,,,,0,1
22900,birth,96,16.4,58.1,genuine,,,,95,71.5,41,0,1,1
22909,death,96,16.4,58.1,age10_hits1,,,,,,,,0,1
23060,birth,97,69.6,113.3,genuine,,,,,,,0,1,1
23105,exit,97,69.8,116.3,exit,,,,,,,,0,1
23105,death,97,69.8,116.3,age46_hits32,,,,,,,,0,1
23135,birth,97,87.2,113.2,returning_reid,,,,97,17.7,30,0,1,1
23158,birth,98,16.4,57.7,genuine,97,139.3,2,,,,0,1,2
23165,exit,97,181.6,124.5,exit,,,,,,,,0,2
23165,death,97,181.6,124.5,age31_hits21,,,,,,,,0,2
23169,death,98,16.0,56.4,age12_hits3,,,,,,,,0,1
23341,recover,98,16.1,57.5,hidden172f,,,,,,172,,1,0
23350,death,98,16.1,57.5,age10_hits1,,,,,,,,0,1
23378,birth,98,17.0,57.5,returning_reid,,,,98,0.9,28,0,1,1
23400,death,98,16.1,57.9,age23_hits7,,,,,,,,0,1
23431,recover,98,16.6,57.3,hidden31f,,,,,,31,,1,0
23440,death,98,16.6,57.3,age10_hits1,,,,,,,,0,1
23449,birth,98,16.2,57.6,returning_reid,,,,98,0.5,9,0,1,1
23458,death,98,16.2,57.6,age10_hits1,,,,,,,,0,1
23472,birth,98,16.4,57.5,returning_reid,,,,98,0.2,14,0,1,1
23485,death,98,17.6,57.4,age14_hits3,,,,,,,,0,1
23562,recover,98,16.4,57.5,hidden77f,,,,,,77,,1,0
23585,death,98,16.3,57.5,age24_hits8,,,,,,,,0,1
23662,recover,98,16.3,57.6,hidden77f,,,,,,77,,1,0
23676,death,98,15.6,57.8,age15_hits3,,,,,,,,0,1
23677,recover,98,16.2,57.7,hidden1f,,,,,,1,,1,0
23688,death,98,16.8,56.9,age12_hits2,,,,,,,,0,1
23740,recover,98,16.1,57.5,hidden52f,,,,,,52,,1,0
23753,death,98,14.3,58.4,age14_hits5,,,,,,,,0,1
23759,recover,98,16.5,57.5,hidden6f,,,,,,6,,1,0
23841,death,98,15.4,58.3,age83_hits46,,,,,,,,0,1
23849,recover,98,16.2,57.7,hidden8f,,,,,,8,,1,0
23858,death,98,16.2,57.7,age10_hits1,,,,,,,,0,1
23869,birth,98,16.2,57.3,returning_reid,,,,98,0.4,11,0,1,1
23890,death,98,16.3,57.6,age22_hits4,,,,,,,,0,1
23907,recover,98,16.3,57.4,hidden17f,,,,,,17,,1,0
23930,death,98,15.4,58.6,age24_hits11,,,,,,,,0,1
23942,recover,98,16.0,57.5,hidden12f,,,,,,12,,1,0
23961,death,98,16.6,57.7,age20_hits5,,,,,,,,0,1
23964,birth,99,139.2,112.7,genuine,,,,98,134.4,3,0,1,1
23968,recover,98,16.3,57.7,hidden7f,,,,,,7,,2,1
24004,death,98,16.2,57.9,age37_hits13,,,,,,,,1,2
24008,recover,98,16.0,57.8,hidden4f,,,,,,4,,2,1
24039,death,98,15.1,58.0,age32_hits15,,,,,,,,1,2
24043,recover,98,14.5,58.8,hidden4f,,,,,,4,,2,1
24052,death,98,14.5,58.8,age10_hits1,,,,,,,,0,2
24071,exit,99,80.6,117.5,exit,,,,,,,,0,1
24071,death,99,80.6,117.5,age108_hits78,,,,,,,,0,1
24088,birth,99,75.2,114.7,returning_reid,,,,99,6.0,17,0,1,1
24100,exit,99,78.1,114.0,exit,,,,,,,,0,1
24100,death,99,78.1,114.0,age13_hits4,,,,,,,,0,1
24205,birth,100,87.1,115.0,genuine,,,,,,,0,1,1
24320,exit,100,-0.5,48.5,exit,,,,,,,,0,1
24320,death,100,-0.5,48.5,age116_hits83,,,,,,,,0,1
24459,birth,101,18.5,35.1,genuine,,,,,,,0,1,1
24524,exit,101,23.1,139.9,exit,,,,,,,,0,1
24524,death,101,23.1,139.9,age66_hits43,,,,,,,,0,1
24584,birth,102,79.9,114.5,genuine,,,,,,,0,1,1
24613,exit,102,54.7,126.4,exit,,,,,,,,0,1
24613,death,102,54.7,126.4,age30_hits18,,,,,,,,0,1
24687,birth,103,75.4,112.0,genuine,,,,,,,0,1,1
24694,birth,104,135.6,115.1,gate_miss,103,61.6,0,,,,0,2,2
24696,birth,105,155.9,39.1,genuine,103,103.6,0,,,,0,2,3
24702,birth,106,142.9,27.4,duplicate_promoted,105,14.5,0,,,,1,4,4
24709,birth,107,67.3,102.2,gate_miss,103,59.4,0,,,,1,6,5
24712,birth,108,73.9,47.1,duplicate_promoted,104,10.0,0,,,,5,5,6
24728,exit,107,91.3,102.4,exit,,,,,,,,5,6
24728,death,107,91.3,102.4,age20_hits5,,,,,,,,5,6
24735,birth,107,72.7,100.3,returning_reid,104,65.9,2,107,18.7,7,0,5,6
24762,exit,103,114.8,11.6,exit,,,,,,,,3,6
24762,death,103,114.8,11.6,age76_hits58,,,,,,,,3,6
24767,exit,106,48.3,17.2,exit,,,,,,,,2,5
24767,death,106,48.3,17.2,age66_hits57,,,,,,,,2,5
24770,death,107,68.9,107.6,age36_hits15,,,,,,,,2,4
24773,recover,107,58.1,108.7,hidden3f,,,,,,3,,4,3
24782,exit,108,79.7,-0.0,exit,,,,,,,,1,4
24782,death,108,79.7,-0.0,age71_hits52,,,,,,,,1,4
24785,exit,104,132.2,8.3,exit,,,,,,,,0,3
24785,death,104,132.2,8.3,age92_hits54,,,,,,,,0,3
24785,exit,105,133.8,-0.9,exit,,,,,,,,0,3
24785,death,105,133.8,-0.9,age90_hits70,,,,,,,,0,3
24791,exit,107,72.9,116.1,exit,,,,,,,,0,1
24791,death,107,72.9,116.1,age19_hits8,,,,,,,,0,1
24793,birth,106,41.5,9.7,returning_reid,,,,106,10.2,26,0,1,1
24798,birth,109,44.2,24.8,duplicate_promoted,106,7.1,0,108,43.4,16,1,3,2
24819,exit,109,26.7,25.4,exit,,,,,,,,1,2
24819,death,109,26.7,25.4,age22_hits8,,,,,,,,1,2
24826,birth,109,33.7,25.5,duplicate_promoted_reid,106,5.2,0,109,7.0,7,1,2,2
24829,birth,107,67.3,113.1,returning_reid,106,92.3,0,107,6.4,38,0,2,3
24842,death,106,38.0,26.1,age50_hits34,,,,,,,,1,3
24845,exit,107,58.1,117.2,exit,,,,,,,,1,2
24845,death,107,58.1,117.2,age17_hits3,,,,,,,,1,2
24850,recover,106,33.8,25.5,hidden8f,109,,,,,8,,2,1
24864,death,106,34.9,25.2,age15_hits2,,,,,,,,0,2
24901,birth,110,83.7,115.5,genuine,109,101.1,1,106,102.7,37,0,1,2
24912,birth,111,111.5,14.7,duplicate_promoted,109,17.1,0,,,,1,2,3
24921,exit,109,107.3,11.3,exit,,,,,,,,0,3
24921,death,109,107.3,11.3,age96_hits58,,,,,,,,0,3
24921,death,111,111.5,14.7,age10_hits1,,,,,,,,0,3
24926,birth,111,128.2,13.1,returning_reid,110,69.1,2,111,16.8,5,0,1,2
24933,death,110,83.6,22.0,age33_hits10,,,,,,,,0,2
24968,recover,106,48.2,13.3,hidden104f,109,,,,,104,,1,1
24971,exit,111,-40.7,22.3,exit,,,,,,,,0,2
24971,death,111,-40.7,22.3,age46_hits16,,,,,,,,0,2
24973,recover,110,94.4,31.2,hidden40f,111,,,,,40,,2,1
24983,death,110,89.5,84.5,age11_hits2,,,,,,,,1,2
24989,recover,110,45.2,34.6,hidden6f,,,,,,6,,2,1
24998,exit,106,164.8,21.4,exit,,,,,,,,0,2
24998,death,106,164.8,21.4,age31_hits14,,,,,,,,0,2
25036,exit,110,51.8,29.7,exit,,,,,,,,0,1
25036,death,110,51.8,29.7,age48_hits14,,,,,,,,0,1
25037,birth,110,33.4,25.2,returning_reid,,,,110,18.9,1,0,1,1
25047,death,110,33.7,27.6,age11_hits2,,,,,,,,0,1
25052,recover,110,42.8,18.1,hidden5f,,,,,,5,,1,0
25075,birth,112,11.1,50.0,returning,110,48.9,3,110,31.8,28,1,1,2
25095,exit,112,81.3,-16.1,exit,,,,,,,,0,2
25095,death,112,81.3,-16.1,age21_hits6,,,,,,,,0,2
25102,death,110,53.1,63.8,age51_hits20,,,,,,,,0,1
25119,recover,110,76.1,10.4,hidden17f,,,,,,17,,2,0
25119,birth,113,116.9,10.7,returning,,,,112,44.5,24,0,2,2
25131,exit,110,13.8,15.4,exit,,,,,,,,0,2
25131,death,110,13.8,15.4,age13_hits3,,,,,,,,0,2
25136,exit,113,-3.3,-4.1,exit,,,,,,,,0,1
25136,death,113,-3.3,-4.1,age18_hits4,,,,,,,,0,1
25141,birth,114,67.5,11.9,returning,,,,112,31.2,46,0,2,1
25141,birth,115,104.0,10.5,returning,,,,112,35.0,46,0,2,2
25153,exit,114,73.3,15.2,exit,,,,,,,,0,2
25153,death,114,73.3,15.2,age13_hits4,,,,,,,,0,2
25153,death,115,107.3,14.2,age13_hits4,,,,,,,,0,2
25166,recover,115,70.7,13.1,hidden13f,114,,,,,13,,1,0
25175,death,115,70.7,13.1,age10_hits1,,,,,,,,0,1
25194,birth,115,117.7,23.6,returning_reid,,,,115,13.9,41,0,1,1
25195,birth,116,132.1,26.1,returning,,,,114,59.8,42,0,2,2
25207,birth,117,88.2,50.8,returning,115,37.5,0,115,41.5,32,2,3,3
25223,exit,115,76.4,39.4,exit,,,,,,,,2,3
25223,death,115,76.4,39.4,age30_hits13,,,,,,,,2,3
25229,birth,115,82.2,35.1,returning_reid,116,39.2,0,115,7.2,6,2,3,3
25240,death,115,84.5,73.9,age12_hits3,,,,,,,,0,3
25246,recover,115,109.7,105.8,hidden6f,117,,,,,6,,2,2
25248,exit,117,82.2,22.5,exit,,,,,,,,2,3
25248,death,117,82.2,22.5,age42_hits23,,,,,,,,2,3
25256,exit,115,115.8,141.1,exit,,,,,,,,2,2
25256,death,115,115.8,141.1,age11_hits2,,,,,,,,2,2
25258,birth,118,153.1,29.0,duplicate_promoted,116,14.9,0,117,71.2,10,1,2,2
25308,birth,119,136.2,37.0,duplicate_promoted,118,5.9,0,,,,2,3,3
25446,birth,120,111.2,116.1,gate_miss,118,82.6,0,,,,0,4,4
25505,birth,121,123.5,34.5,duplicate_promoted,116,6.9,0,,,,3,5,5
25515,death,121,124.0,35.6,age11_hits2,,,,,,,,3,5
25519,exit,120,130.5,132.1,exit,,,,,,,,3,4
25519,death,120,130.5,132.1,age74_hits65,,,,,,,,3,4
25523,birth,122,12.2,112.1,genuine,116,120.7,0,120,120.0,4,0,4,4
25533,exit,122,16.3,111.7,exit,,,,,,,,3,4
25533,death,122,16.3,111.7,age11_hits2,,,,,,,,3,4
25534,birth,123,107.8,117.9,returning,119,84.4,0,120,26.7,15,0,4,4
25543,death,123,107.8,117.9,age10_hits1,,,,,,,,3,4
25569,birth,122,14.1,109.7,returning_reid,119,126.7,0,122,3.0,36,0,3,4
25584,exit,122,13.8,110.9,exit,,,,,,,,3,4
25584,death,122,13.8,110.9,age16_hits5,,,,,,,,3,4
25589,birth,123,103.3,115.1,returning_reid,118,82.7,0,123,5.4,46,0,4,4
25626,birth,122,13.0,109.3,returning_reid,123,95.1,0,122,1.7,42,0,5,5
25635,exit,118,144.5,39.1,exit,,,,,,,,3,5
25635,death,118,144.5,39.1,age378_hits321,,,,,,,,3,5
25635,death,122,13.0,109.3,age10_hits1,,,,,,,,3,5
25641,recover,121,126.9,36.1,hidden126f,119,,,,,126,,4,3
25662,birth,118,126.8,35.7,duplicate_promoted_reid,116,5.6,0,118,18.0,27,3,4,5
25663,exit,123,92.4,137.9,exit,,,,,,,,3,5
25663,death,123,92.4,137.9,age75_hits66,,,,,,,,3,5
25683,birth,124,13.9,109.6,genuine,119,124.4,1,123,83.4,20,0,2,5
25686,death,118,126.2,35.3,age25_hits6,,,,,,,,2,5
25692,recover,118,115.8,33.6,hidden6f,116,,,,,6,,4,4
25694,death,124,14.2,106.2,age12_hits3,,,,,,,,3,5
25701,death,118,115.8,33.6,age10_hits1,,,,,,,,3,4
25732,birth,124,14.4,109.4,returning_reid,119,124.9,0,124,3.2,38,0,4,4
25752,exit,124,13.7,108.1,exit,,,,,,,,3,4
25752,death,124,13.7,108.1,age21_hits5,,,,,,,,3,4
